product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Electronics-Protective-Shockproof-EF-PF926TWEGUS/dp/B0977KSRJ7/ref=sr_1_215?keywords=samsung+smartphones&qid=1651396570&sr=8-215,https://m.media-amazon.com/images/I/51KD-YYgTHL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 Phone Case| Silicone Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| White (EF-PF926TWEGUS),55.18,4.2 ,411
https://www.amazon.sg/Simple-Mobile-SAMSUNG-Prepaid-Smartphone/dp/B08WJMSJ23/ref=sr_1_216?keywords=samsung+smartphones&qid=1651396570&sr=8-216,https://m.media-amazon.com/images/I/61Z6Lm7fviL._AC_UL320_.jpg,Simple Mobile SAMSUNG Galaxy S10 Lite 4G LTE Prepaid Smartphone (Locked) - Black - 128GB - Sim Card Included - GSM (SMSAG770U1GP5),NA,NA,NA
https://www.amazon.sg/SAMSUNG-SD-Memory-Card-Smartphones-Nintendo-Switch-MB-ME256KA/dp/B09B1GXM16/ref=sr_1_217?keywords=samsung+smartphones&qid=1651396570&sr=8-217,https://m.media-amazon.com/images/I/61NipMZwC4L._AC_UL320_.jpg,SAMSUNG EVO Select Micro SD-Memory-Card + Adapter| 256GB microSDXC 130MB/s Full HD & 4K UHD| UHS-I| U3| A2| V30| Expanded Storage for Android Smartphones| Tablets| Nintendo-Switch (MB-ME256KA/AM),40.56,4.8 ,6'662
https://www.amazon.sg/SP3060-Isolating-Headphones-Definition-Smartphones/dp/B0170RBJ9Q/ref=sr_1_218?keywords=samsung+smartphones&qid=1651396570&sr=8-218,https://m.media-amazon.com/images/I/71ENlyHZqkL._AC_UL320_.jpg,Sephia SP3060 Earbuds| Noise Isolating In Ear Headphones| Powerful Bass Sound| High Definition| Pure Audio| Earphones for iPhone| iPod| iPad| MP3 Players| Samsung Smartphones and Tablets,72.88,4.3 ,19'453
https://www.amazon.sg/SAMSUNG-EF-PG99PTBEGWW-Silicone-Cover-Galaxy/dp/B08PPTGX12/ref=sr_1_219?keywords=samsung+smartphones&qid=1651396570&sr=8-219,https://m.media-amazon.com/images/I/81LBPKj6ZNL._AC_UL320_.jpg,SAMSUNG EF-PG99PTBEGWW Silicone Cover with S Pen for Galaxy S21 Ultra 5G| Black,85.32,4.4 ,3'142
https://www.amazon.sg/Samsung-Galaxy-Ultra-User-Guide/dp/B097XGMJQL/ref=sr_1_220?keywords=samsung+smartphones&qid=1651396570&sr=8-220,https://m.media-amazon.com/images/I/61Dpyuf14lS._AC_UL320_.jpg,Samsung Galaxy S21 Ultra 5G User Guide: The Complete Manual for Beginners and Seniors To Master the New SAMSUNG GALAXYS 21| S21+ AND S21 ULTRA. Learn to Use Directors View,NA,NA,NA
https://www.amazon.sg/Samsung-Galaxy-Dummies-Bill-Hughes/dp/1119382238/ref=sr_1_221?keywords=samsung+smartphones&qid=1651396570&sr=8-221,https://m.media-amazon.com/images/I/51JAOd2TCPL._AC_UL320_.jpg,Samsung Galaxy S8 For Dummies,9.80,4.0 ,222
https://www.amazon.sg/Samsung-Galaxy-Dummies-Bill-Hughes/dp/111927995X/ref=sr_1_222?keywords=samsung+smartphones&qid=1651396570&sr=8-222,https://m.media-amazon.com/images/I/81CZCE3ZqnL._AC_UL320_.jpg,Samsung Galaxy S7 For Dummies,28.31,3.9 ,112
https://www.amazon.sg/Samsung-Galaxy-Tips-Tricks-Guide/dp/B09X3SZJL7/ref=sr_1_223?keywords=samsung+smartphones&qid=1651396570&sr=8-223,https://m.media-amazon.com/images/I/619pzWktVCL._AC_UL320_.jpg,Samsung Galaxy A53 Tips and Tricks Guide: Top Things to Do with Your New Smartphone,NA,NA,NA
https://www.amazon.sg/SAMSUNG-GALAXY-SMARTPHONE-USER-GUIDE/dp/B09XSXBF7J/ref=sr_1_224?keywords=samsung+smartphones&qid=1651396570&sr=8-224,https://m.media-amazon.com/images/I/61-pUoDqE0L._AC_UL320_.jpg,SAMSUNG GALAXY A33 AND A73 SERIES SMARTPHONE USER GUIDE: A Comprehensive (2022) Manual with Pictures on How to Operate and Set Up Samsung Galaxy A33 and A73 5G Device with Tips and Tricks,NA,NA,NA
