product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSM1XFW/ref=sr_1_45?keywords=samsung+smartphones&qid=1650971789&sr=8-45,https://m.media-amazon.com/images/I/71J7-UbeoUL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 128GB ROM| White,1'178.00,4.4 ,21
https://www.amazon.sg/SAMSUNG-SM-A326BZBHXSP-Galaxy-A32-Awesome/dp/B08ZGQBMXD/ref=sr_1_46?keywords=samsung+smartphones&qid=1650971789&sr=8-46,https://m.media-amazon.com/images/I/81xLa4rEd5L._AC_UL320_.jpg,SAMSUNG SM-A326BZBHXSP Galaxy A32 5G (8GB + 128GB) Awesome Blue,,,
https://www.amazon.sg/SAMSUNG-EP-TA800NWEGGB-Travel-Adapter-without/dp/B07Y5HNJ2Y/ref=sr_1_47?keywords=samsung+smartphones&qid=1650971789&sr=8-47,https://m.media-amazon.com/images/I/61LH5HJgHFL._AC_UL320_.jpg,SAMSUNG EP-TA800NWEGGB Super Fast Travel Adapter without Cable| 25W| White,23.50,4.5 ,130
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSHHRXH/ref=sr_1_48?keywords=samsung+smartphones&qid=1650971789&sr=8-48,https://m.media-amazon.com/images/I/81M5KXgJcpL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 256GB ROM| Black,1'078.00,4.4 ,21
https://www.amazon.sg/Samsung-Smartphone-SM-A536EZWHXSP-256GB-White/dp/B09VPC35RR/ref=sr_1_49?keywords=samsung+smartphones&qid=1650971789&sr=8-49,https://m.media-amazon.com/images/I/81ikLskZfJL._AC_UL320_.jpg,Samsung A53 5G Smartphone SM-A536EZWHXSP| 8GB RAM| 256GB| White,658.00,3.7 ,3
https://www.amazon.sg/SAMSUNG-SM-G991BZWGXSP-Smartphone-Android-Phantom/dp/B08T1TVHLJ/ref=sr_1_50?keywords=samsung+smartphones&qid=1650971789&sr=8-50,https://m.media-amazon.com/images/I/81w5c6Di2yL._AC_UL320_.jpg,SAMSUNG SM-G991BZWGXSP Galaxy S21 5G Smartphone| 6.2" AMOLED| 8GB RAM| 256GB ROM| Android 10 OS| Phantom White,1'242.93,4.0 ,1
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSQ7KCR/ref=sr_1_51?keywords=samsung+smartphones&qid=1650971789&sr=8-51,https://m.media-amazon.com/images/I/818EWKOQmaL._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 128GB ROM| Black,1'288.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSV4QKS/ref=sr_1_52?keywords=samsung+smartphones&qid=1650971789&sr=8-52,https://m.media-amazon.com/images/I/71+HR67VEML._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 128GB ROM| Pink Gold,1'288.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RT4KYZK/ref=sr_1_53?keywords=samsung+smartphones&qid=1650971789&sr=8-53,https://m.media-amazon.com/images/I/71TUxq7OTTL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 256GB ROM| Pink Gold,1'078.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSMWYWT/ref=sr_1_54?keywords=samsung+smartphones&qid=1650971789&sr=8-54,https://m.media-amazon.com/images/I/71+HR67VEML._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 256GB ROM| Pink Gold,1'348.00,4.4 ,21
https://www.amazon.sg/SAMSUNG-Unlocked-Smartphone-Pro-Grade-Lavender/dp/B08FYTRF6J/ref=sr_1_55?keywords=samsung+smartphones&qid=1650971789&sr=8-55,https://m.media-amazon.com/images/I/71ouXIR8m+L._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud Lavender,855.88,4.5 ,6'427
