Image_Url, Item_Name, Username, Rating_Score, Review_Description, Review_Date 
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Javier Robles,4.0 ,Me gustó qué trae procesador snapdragon' los materiales y sobre todo el precio' lo que no me gusto fue qué en la publicación decía 8 gb en Ram y trae 6 Gb. Por lo demás estuvo bien aunque llego con sellos de plástico transparente y no los de samsumg y eso se me hizo extraño' aunque fue vendido y enviado por amazon desde estados unidos.,Reviewed in Mexico on 6 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Cliente de Amazon,1.0 ,Solo llego la caja y los accesorios' la caja del celular venia abierto y el equipo no venia.,Reviewed in Mexico on 1 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Carlos Sanchez,5.0 ,Realmente ha sido el mejor telefono que me he comprado' incluso mejor que los iphone' en lo personal pase muchos años con iphones' pero cambie a telefonos android desde que Apple aumento sus precios.Este Galaxy S20 FE' tiene varias ventajas' llevo dos semanas con el telefono y funciona perfectamente' me permite accesar a el desde mi PC contestar mensajes y llamadas sin problema de conexion entre PC y telefono' toma muy buenas fotos' el modo noche sobre todo funciona bien.El modo escritorio del telefono es perfecto para quienes trabajamos en la PC diario' facilitandonos utilizar recursos que tenemos en nuestro telefono desde la PC.En resumen vale la pena el telefono.,Reviewed in Mexico on 2 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Omar cruz,5.0 ,Esta version tiene una camara funcional que cumple.La bateria no da problemas en el dia a dia.La pantalla tiene excelente resolucion de imagen y no se traba.La señal del bluetooth no se pierde' lo utilizo con un smartwatch y unos audifonos bluetooth al mismo tiempo y no sufro desconexiones en ningun momento.No he tenido problemas con el sensor de huella digital en la pantalla.Tiene carga inalambrica rapida y me ah sacado de apuros mas de una vez.Es un poco robusto cuando le pones una funda' es la unica pega que le encuentro.Comprenlo' vale la pena.,Reviewed in Mexico on 10 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Susana Ramirez,1.0 ,El celular venía en una caja muy maltratada' sin sellos de seguridad obviamente no es nuevo' NO ES EL 5G vaya estafa' dentro todo estaban dobladas las protecciones y demás' además lo venden como si fuera el 5G a 14'000 no lo compren,Reviewed in Mexico on 28 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Pika Raí! ,5.0 ,este celular me encantó' tiene casi todo lo que un S20 normal tendría' aunque bajaron unas cosillas para mantener un precio algo más económico' pero eso no significa que sea menos' ya que mantiene un excelente rendimiento en su software (con el procesador qualcomm) y en cuanto a fotos/videos' han salido muy buenas tomas a mi parecerlo recomiendo muchísimo,Reviewed in Mexico on 30 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Ángel Madrigal,4.0 ,Es bueno' so far so good. La version de snapdragon es brutal' la batería me aguanta el día entero aún en 120Hz. Lo único malo es que en dos ocasiones el display touch' no me reconoce el dedo en ciertas zonas de la pantalla' creo es un problema de software' habrá que esperar a que lo arreglen los de samsung. Fuera de eso' estoy maravillado con el celular.,Reviewed in Mexico on 6 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Fernando,5.0 ,el diseño es algo soso' pero es lo que puedes esperar por un teléfono de "alta gama" por este precio' que si la potencia y algunas características son de alta gama pero algunos apartados se vieron afectados para que el precio fuera menor.nota: lo compre de importación por Amazon us y estoy contento con el manejo de la aduana por parte de dhl y Amazon' aunque OJO antes de comprar revisar las exigencias de sus aduanas,Reviewed in Mexico on 7 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,jose_salazar,5.0 ,Llegó antes de la fecha lo cual se agradece' el dispositivo funciona bien' es 5G' procesador Snapdragon'sin fallas con telcel.Espero no tener fallas' actualizaré despues de probarlo un tiempo' hasta ahora excelente.,Reviewed in Mexico on 26 November 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Rob,4.0 ,Opté por este modelo 5G para reemplazar un S8+' el tamaño es el mismo y funciona bien' pero opté por el S20 y no el S21 porque había visto que esta era la última versión con expansión de memoria mediante tarjeta micro SD' y resulta que ya no tiene la expansión' solo se puede agregar la tarjeta SIM.,Reviewed in Mexico on 4 March 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Uriel A A,5.0 ,Un excelente teléfono. Llego el que pedí' antes de la fecha programada de entrega. Galaxy S20 FE Es la versión 5G aunque en mi región no hay 5G' con snapdragon' y funciona perfectamente con el chip de Telcel en México. Viene en su caja normal sellado' su cable USB y cargador' y trae su pinchito' pero no trae funda.Ya tengo una semana usándolo y sin problema' lo que note es que el consumo de la batería es mas que el anterior que tenia el Galaxy A71' y lo que extraño es que no trae entrada para audífono 3.5' ahora tendré que comprar un adaptador para grabar los videos con micrófono de solapa.Su costo fue de 11999 pesos mexicanos y tenia la opción de pagar con tarjeta a meses sin intereses.,Reviewed in Mexico on 11 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Eduardo Amezcua,5.0 ,Estoy encantado con la calidad del celular y su funcionamiento' además de ser super económico en comparación a los flagship' no les pide nada a estos últimos para un usuario promedio. Pasé de un Galaxy S8 y la mejora en rendimiento' batería y cámara es notable' antes llegaba a casa con mínimo de batería o en ocasiones se me apagaba' ahora llego con 50-40%. El pero que le ponen muchos revisores es la cubierta posterior de plástico pero con una buena funda ni lo notas y el color es muy agradable.Excelente celular hasta ahora.,Reviewed in Mexico on 4 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Sahit Segura,3.0 ,Es de los teléfonos con mejor relación "cálidad - precio"' sin embargo tuve que devolverlo' principalmente por sus problemas de toques fantasma en la pantalla' no todos tienen este detalle y en algunos es más evidente que en otros' sin embargo en mi caso fue molesto que al usar 2 o más dedos sobre el teléfono (como al escribir o jugar) de repente se hacen toques no deseados en la pantalla.,Reviewed in Mexico on 15 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Arturo PG,1.0 ,En mi caso todavía no cumplo un año con este teléfono Samsung S20 FE 5G y el botón de encendido y apagado ya se desprendió sin motivo. En verdad lo he cuidado mucho de caídas y maltratos' hasta la funda original de Samsung compré para mayor protección' lo que indica que el desperfecto viene de fábrica. Más cuidado aún al comprar la versión de USA porque para la garantía ni Samsung México (fabricante) ni Amazon México (vendedor) se quieren hacer responsables. Quedé muy decepcionado de ambas compañías' no pienso volver a comprar electrónica de Samsung y menos en Amazon México.,Reviewed in Mexico on 28 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,RojasLCC,5.0 ,Excelente calidad del equipo' el único inconveniente es que al ser importado fue abierto en aduanas al llegar al México. Pero comprendo totalmente que no fue problema del vendedor. A pesar de que llego abierto con todo el contenido suelto fuera de la caja del samsung todo llego en buen estado.,Reviewed in Mexico on 7 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Carlos Hernandez,5.0 ,Me gusto' la rapidez con la que llego el telefono antes de la fecha programada' sin embargo creo que el sonido al tener una llamada y poner el speaker es muy bajo' anteriormente tenia un S10e' y tenia mejor sonido' el telefono es rapido' considero que si el telefono esta diseñado para FAN de samsung' debio incluir audifonos' aunque se incremente un poco el precio' se me hace muy básico' creo que definitivamente hubiera elegido el S20 Plus' es mucho mejor'y la diferencia no es mucha' creo que le falto un poco en lo estetico y accesorios' es muy muy básico' solo telefono  cargador.,Reviewed in Mexico on 5 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,José Miguel De la Rosa,5.0 ,Me agradó mucho el tamaño' no creía que fuera más grande que mi S10. En cuestión a funcionamiento me agradó cumple con lo que promete' pude pasar muy rápido toda mi información de mi S10 a mi nuevo S20 FE.En accesorios mal muy mal' ya se parecen a Iphon' solo viene el cargador ya no trae nada más.En tiempo llego mucho antes de lo esperado' eso es un gran detalle.,Reviewed in Mexico on 25 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Gerardo,3.0 ,Llego en buen estado y tiempo pero según esto era el s20 fe 5g con procesador snapdragon  y me llego con versión éxynos 4g  . Pongan bien sus anuncios aló que vendenYa no lo pude devolver por que fue un regalo . Y ni modo de quitarselo ala persona que lo tiene,Reviewed in Mexico on 27 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Karime T. Tejeda,5.0 ,El producto  llega cerrado' completamente nuevo y en mi caso' justo como lo pedí. Tardó muy poco el envío  aunque para el precio' esperaba que se sintiera de mejor calidad el acabado del celular' pero es más cuestión  de  gustos.,Reviewed in Mexico on 18 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,OldTasty,5.0 ,El celular vino en caja cerrada completamente nuevo' me ah funcionado sin ningun problema y es original con snapdragon y el 5g' aunque en Mexico no tenemos aún línea 5g ya está preparado para recibirlo' me ah funcionado con telcel y AT&T sin problema,Reviewed in Mexico on 25 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Daniela,5.0 ,Me llego sellado y si funciona con chip de Mexico' de hecho' en la caja dice que esta desbloqueado por Samsung.Apenas llevo 1 día con el y me ha resultado bien' el envío no tardo mucho en llegar' llegó en 3 días.Muy seguro' aunque también se le debería comprar una funda porque no viene incluída en la caja' pero fuera de eso todo bien.,Reviewed in Mexico on 29 November 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,GVDD,5.0 ,Llego en tiempo y forma sin ningún tema al respecto' funciona muy bien' hasta el momento no se ha presentado algún problema' solo llevo con el unos días por lo que no puedo dar un comentario mas extenso,Reviewed in Mexico on 10 January 2022
